,remainder
23313,-9.026838243824159
23314,40.088329550299974
23315,32.08795016724486
23316,25.08757078418975
23317,26.087191401134632
23318,24.08681201807952
23319,34.08643263502441
23320,17.086053251969297
23321,-8.914326131085815
23322,8.085294485859073
23323,0.08491510280396142
23324,36.08453571974885
23325,46.08415633669374
23326,9.083776953638619
23327,9.083397570583507
23328,-12.916981812471604
23329,-19.917361195526716
23330,6.082259421418172
23331,-12.91811996163694
23332,-37.91849934469205
23333,-48.91887872774716
23334,-51.919258110802275
23335,-51.919637493857394
23336,-63.920016876912506
23337,-58.92039625996762
23338,-33.92077564302273
23339,-1.921155026077841
23340,16.078465590867047
23341,22.078086207811936
23342,23.077706824756824
23343,22.077327441701712
23344,49.985793560407
23345,58.985414177351885
23346,75.98503479429678
23347,44.98465541124166
23348,28.98427602818655
23349,6.983896645131438
23350,-6.016482737923678
23351,-12.01686212097879
23352,11.982758495966095
23353,29.982379112910984
23354,1.9819997298558718
23355,9.98162034680076
23356,21.98124096374565
23357,-1.0191384193094635
23358,43.980482197635425
23359,25.98010281458031
23360,-4.020276568474802
23361,9.979344048470082
23362,37.97896466541497
23363,35.97858528235986
23364,23.978205899304747
23365,21.977826516249635
23366,3.9774471331945236
23367,-2.022932249860588
23368,-9.023311632915703
23369,34.97630898402919
23370,53.97592960097407
23371,65.97555021791896
23372,27.975170834863846
23373,-11.025208548191266
23374,-8.025587931246378
23375,-7.701376075712126
23376,1.2982445412327621
23377,-13.702134841822351
23378,-15.702514224877463
23379,-56.70289360793258
23380,-36.703272990987685
23381,-58.703652374042804
23382,-64.70403175709791
23383,-48.70441114015303
23384,-12.704790523208139
23385,-2.705169906263251
23386,-15.705549289318364
23387,-24.705928672373474
23388,-29.70630805542859
23389,-28.7066874384837
23390,23.292933178461187
23391,-29.70744620459393
23392,-20.70782558764904
23393,-1.708204970704152
23394,-11.708584353759264
23395,-40.708963736814376
23396,-36.70934311986949
23397,-60.709722502924606
23398,-39.71010188597971
23399,-11.710481269034826
23400,-19.71086065208994
23401,-4.711240035145051
23402,6.288380581799835
23403,26.288001198744723
23404,31.28762181568961
23405,34.2872424326345
23406,28.440535125923105
23407,18.440155742867994
23408,33.43977635981288
23409,25.43939697675777
23410,6.439017593702658
23411,-5.561361789352455
23412,4.438258827592433
23413,30.43787944453732
23414,12.437500061482208
23415,-19.562879321572908
23416,-39.56325870462802
23417,-18.56363808768313
23418,-67.56401747073824
23419,-57.564396853793355
23420,-133.56477623684847
23421,-28.565155619903578
23422,-17.565535002958693
23423,-45.5659143860138
23424,-52.56629376906892
23425,-39.56667315212403
23426,-78.56705253517914
23427,-97.56743191823426
23428,-101.56781130128937
23429,-60.56819068434448
23430,-75.56857006739959
23431,-86.56894945045471
23432,-66.56932883350981
23433,-32.56970821656493
23434,-95.89805688266266
23435,-88.89843626571778
23436,-77.89881564877288
23437,-38.899195031828
23438,-31.899574414883112
23439,-37.899953797938224
23440,-55.900333180993336
23441,-64.90071256404845
23442,-67.90109194710357
23443,-76.90147133015867
23444,-66.90185071321379
23445,-70.90223009626891
23446,-58.90260947932401
23447,-31.902988862379125
23448,-11.903368245434237
23449,-27.90374762848935
23450,-45.90412701154446
23451,-97.90450639459957
23452,-84.90488577765468
23453,-57.9052651607098
23454,-43.905644543764915
23455,-20.906023926820026
23456,15.093596690124862
23457,42.09321730706975
23458,37.09283792401464
23459,69.09245854095953
23460,-26.907920842095585
23461,-28.908300225150697
23462,-37.908679608205816
23463,-50.90905899126093
23464,-4.909438374316039
23465,-49.09940455599346
23466,-48.09978393904858
23467,-23.100163322103697
23468,-29.1005427051588
23469,-8.10092208821392
23470,35.898698528730975
23471,-5.101680854324144
23472,-25.10206023737925
23473,-53.10243962043437
23474,-12.102819003489486
23475,-14.103198386544591
23476,1.8964222304003044
23477,-9.103957152654814
23478,-15.104336535709933
23479,-27.104715918765038
23480,-38.10509530182016
23481,-21.10547468487526
23482,-42.10585406793038
23483,-27.106233450985485
23484,-17.106612834040604
23485,-47.10699221709572
23486,-40.10737160015083
23487,-15.107750983205946
23488,-46.10813036626105
23489,-51.10850974931617
23490,-13.108889132371274
23491,23.890731484573607
23492,42.89035210151849
23493,88.88997271846338
23494,89.88959333540828
23495,25.125516318329645
23496,6.125136935274526
23497,-38.87524244778058
23498,-14.875621830835698
23499,-6.876001213890802
23500,-1.8763805969459213
23501,-46.876759980001026
23502,-7.877139363056145
23503,16.122481253888736
23504,-29.87789812916637
23505,-68.87827751222149
23506,-41.87865689527659
23507,5.120963721668289
23508,-54.879415661386815
23509,-70.87979504444193
23510,-59.88017442749704
23511,-25.880553810552158
23512,-34.88093319360728
23513,-56.88131257666238
23514,-70.8816919597175
23515,-71.8820713427726
23516,-72.88245072582772
23517,-35.88283010888283
23518,-36.88320949193795
23519,-40.88358887499305
23520,-41.88396825804817
23521,-25.88434764110329
23522,-19.884727024158394
23523,5.114893592786487
23524,17.114514209731382
23525,21.114134826676263
23526,-41.087866094455165
23527,-35.08824547751027
23528,-14.088624860565403
23529,15.910995756379492
23530,-6.0893836266756125
23531,-12.089763009730746
23532,-25.09014239278585
23533,-80.09052177584095
23534,-82.09090115889606
23535,-56.09128054195119
23536,-68.0916599250063
23537,-52.0920393080614
23538,-38.09241869111651
23539,-36.09279807417164
23540,-34.093177457226744
23541,-53.09355684028185
23542,-54.09393622333698
23543,-40.09431560639209
23544,13.905305010552809
23545,22.904925627497704
23546,-23.09545375555743
23547,-23.095833138612534
23548,19.90378747833236
23549,43.90340809527723
23550,13.903028712222124
23551,-5.097350670832981
23552,-8.097730053888085
23553,18.90189056305678
23554,2.901511180001677
23555,1.9011317969465722
23556,-20.540240505492022
23557,-41.54061988854713
23558,-8.540999271602232
23559,-51.541378654657336
23560,-46.54175803771247
23561,-13.542137420767574
23562,9.457483196177321
23563,1.4571038131222167
23564,1.4567244300670836
23565,10.456345047011979
23566,10.455965663956874
23567,40.45558628090174
23568,44.45520689784664
23569,50.45482751479153
23570,54.45444813173643
23571,14.454068748681294
23572,38.45368936562619
23573,15.453309982571085
23574,4.45293059951598
23575,-0.5474487835391528
23576,3.4521718334057425
23577,-2.548207549649362
23578,5.451413067295505
23579,16.4510336842404
23580,-2.5493456988147045
23581,4.450274918130191
23582,0.44989553507505775
23583,-8.550483847980047
23584,1.4491367689648484
23585,-0.5512426140902846
23586,-11.55162199714539
23587,-7.590860852886465
23588,-15.59124023594157
23589,-10.591619618996702
23590,-15.591999002051807
23591,-19.59237838510691
23592,-18.592757768162016
23593,-39.59313715121715
23594,-47.593516534272254
23595,-24.59389591732736
23596,13.405724699617508
23597,16.405345316562403
23598,14.404965933507299
23599,31.404586550452194
23600,25.40420716739706
23601,7.403827784341956
23602,-6.596551598713148
23603,26.40306901823172
23604,1.402689635176614
23605,12.40231025212151
23606,35.401930869066405
23607,42.40155148601127
23608,45.40117210295617
23609,37.40079271990106
23610,17.40041333684593
23611,22.400033953790825
23612,33.39965457073572
23613,34.399275187680615
23614,-1.6011041953745178
23615,14.398516421570378
23616,5.398137038515273
23617,-0.6022423445398317
23618,32.97259375327195
23619,50.97221437021685
23620,15.971834987161742
23621,-5.028544395893391
23622,37.971076221051504
23623,32.9706968379964
23624,35.970317454941295
23625,38.96993807188616
23626,32.96955868883106
23627,16.969179305775953
23628,16.968799922720848
23629,10.968420539665715
23630,-10.03195884338939
23631,-27.032338226444494
23632,-28.032717609499628
23633,-3.033096992554732
23634,-13.033476375609837
23635,-33.03385575866494
23636,-32.034235141720075
23637,-25.03461452477518
23638,-16.034993907830284
23639,4.964626709114583
23640,3.9642473260594784
23641,-1.0361320569956263
23642,16.96348855994927
23643,-19.036890823105864
23644,-47.03727020616097
23645,-43.03764958921607
23646,-43.038028972271206
23647,2.961591644673689
23648,22.84606843271314
23649,22.84568904965802
23650,26.845309666602915
23651,12.844930283547797
23652,2.844550900492692
23653,11.844171517437573
23654,4.843792134382468
23655,3.8434127513273495
23656,36.843033368272245
23657,10.842653985217126
23658,30.842274602162007
23659,23.841895219106902
23660,19.841515836051784
23661,35.84113645299668
23662,-2.15924293005844
23663,-38.159622313113545
23664,-55.16000169616866
23665,-41.16038107922378
23666,-33.16076046227889
23667,24.838860154665994
23668,10.83848077161089
23669,-3.1618986114442293
23670,-17.162277994499334
23671,-18.162657377554453
23672,-1.1630367606095575
23673,-26.163416143664676
23674,-47.16379552671978
23675,-60.1641749097749
23676,-57.16455429283002
23677,-49.16493367588512
23678,-91.16531305894024
23679,-50.05014526481611
23680,-42.05052464787122
23681,-40.05090403092633
23682,5.948716586018556
23683,54.948337202963444
23684,59.94795781990833
23685,54.94757843685322
23686,39.94719905379811
23687,52.946819670743
23688,47.94644028768788
23689,38.946060904632766
23690,2.9456815215776544
23691,-8.054697861477457
23692,-20.05507724453257
23693,-12.05545662758768
23694,-15.055836010642793
23695,-50.056215393697904
23696,-16.056594776753016
23697,-9.056974159808135
23698,2.942646457136753
23699,-7.0577329259183585
23700,28.94188769102653
23701,7.941508307971418
23702,-27.058871075083694
23703,-58.059250458138806
23704,5.940370158806083
23705,31.93999077575097
23706,15.939611392695852
23707,-8.06076799035926
23708,-36.06114737341437
23709,10.84731874529092
23710,38.84693936223581
23711,40.8465599791807
23712,43.84618059612558
23713,34.84580121307047
23714,71.84542183001535
23715,64.84504244696024
23716,10.84466306390513
23717,-12.155716319149981
23718,5.843904297794907
23719,-34.156475085260205
23720,-61.156854468315316
23721,-78.15723385137044
23722,-46.15761323442554
23723,32.84200738251934
23724,38.84162799946423
23725,1.8412486164091177
23726,-35.159130766645994
23727,-30.159510149701106
23728,-32.15988953275622
23729,-32.16026891581133
23730,-35.16064829886645
23731,-3.1610276819215564
23732,37.83859293502333
23733,33.83821355196822
23734,42.837834168913105
23735,39.83745478585799
23736,81.83707540280288
23737,29.83669601974777
23738,-0.16368336330734223
23739,-3.1640627463624575
23740,13.160149109171796
23741,-0.8402302738833178
23742,-18.84060965693843
23743,19.15901096000646
23744,37.15863157695134
23745,11.158252193896233
23746,-16.84212718915888
23747,-22.842506572213992
23748,-12.842885955269105
23749,-4.843265338324217
23750,32.156355278620666
23751,57.15597589556556
23752,32.15559651251044
23753,-5.844782870544668
23754,42.15483774640022
23755,29.154458363345107
23756,41.154078980289995
23757,18.153699597234883
23758,1.1533202141797698
23759,48.15294083112465
23760,30.152561448069545
23761,27.152182065014433
23762,16.151802681959317
23763,-5.8485767010957925
23764,-10.848956084150906
23765,-16.849335467206018
23766,-55.84971485026113
23767,-57.85009423331624
23768,-56.85047361637135
23769,-99.85085299942646
23770,-149.85123238248158
23771,-180.69793968919296
23772,-79.69831907224808
23773,-52.698698455303195
23774,-68.6990778383583
23775,-68.69945722141343
23776,-21.699836604468533
23777,-76.70021598752365
23778,-46.70059537057876
23779,-102.70097475363387
23780,-114.70135413668899
23781,-113.7017335197441
23782,-86.70211290279921
23783,-93.70249228585432
23784,-134.70287166890944
23785,-170.70325105196454
23786,-139.70363043501965
23787,-113.70400981807477
23788,-110.70438920112989
23789,-85.70476858418499
23790,-110.70514796724011
23791,-93.70552735029523
23792,-145.70590673335033
23793,-131.70628611640544
23794,-103.70666549946056
23795,-103.70704488251567
23796,-49.707424265570786
23797,-4.707803648625896
23798,2.29181696831899
23799,14.291437585263878
23800,-2.0369110808338533
23801,16.962709536111035
23802,-8.037669846944077
23803,-19.03804922999919
23804,-25.0384286130543
23805,-12.038807996109412
23806,-42.03918737916453
23807,-50.03956676221964
23808,-47.039946145274754
23809,-43.040325528329866
23810,-53.04070491138498
23811,-42.04108429444009
23812,-31.0414636774952
23813,-45.04184306055031
23814,-63.042222443605425
23815,-46.042601826660544
23816,-24.042981209715656
23817,-15.043360592770767
23818,-18.04373997582588
23819,-9.044119358880991
23820,21.955501258063897
23821,31.955121875008786
23822,16.954742491953674
23823,34.95436310889856
23824,2.953983725843443
23825,22.95360434278833
23826,6.95322495973322
23827,8.952845576678108
23828,60.952466193622996
23829,50.952086810567884
23830,20.951707427512773
23831,-35.23825875416466
23832,-36.238638137219766
23833,-23.239017520274885
23834,-67.23939690332999
23835,-70.23977628638511
23836,-77.24015566944021
23837,-76.24053505249533
23838,-60.24091443555045
23839,0.7587061813944445
23840,-7.241673201660674
23841,-48.24205258471578
23842,-47.2424319677709
23843,-27.242811350826003
23844,-41.24319073388112
23845,-57.24357011693624
23846,-59.243949499991345
23847,-57.24432888304645
23848,-33.24470826610157
23849,-21.245087649156687
23850,-23.245467032211792
23851,-24.24584641526691
23852,-19.246225798322016
23853,-35.246605181377134
23854,-27.24698456443224
23855,-14.247363947487358
23856,-0.24774333054247677
23857,8.751877286402419
23858,16.7514979033473
23859,-9.248881479707805
23860,-17.249260862762924
23861,-63.013337879841544
23862,-54.01371726289666
23863,-25.014096645951767
23864,6.985523970993114
23865,23.985144587937995
23866,27.98476520488289
23867,3.9843858218277717
23868,0.984006438772667
23869,25.983627055717548
23870,-22.016752327337556
23871,-3.0171317103926754
23872,-25.01751109344778
23873,-22.0178904765029
23874,-27.018269859558018
23875,-19.018649242613122
23876,-34.01902862566824
23877,-43.019408008723346
23878,-53.019787391778465
23879,-57.02016677483357
23880,-55.02054615788869
23881,-28.020925540943793
23882,2.978695076001088
23883,35.97831569294597
23884,70.97793630989086
23885,52.977556926835746
23886,-19.02282245621936
23887,-13.023201839274478
23888,38.97641877767042
23889,70.9760393946153
23890,88.9756600115602
23891,78.97528062850508
23892,-43.22672029262637
23893,8.772900324318528
23894,-38.22747905873658
23895,28.77214155820829
23896,-10.228237824846815
23897,6.7713827920980805
23898,14.771003409042976
23899,-30.229375974012157
23900,-13.229755357067262
23901,20.769865259877633
23902,-29.2305141231775
23903,-30.230893506232604
23904,-24.23127288928771
23905,-38.231652272342814
23906,-33.23203165539795
23907,-54.23241103845305
23908,-16.232790421508156
23909,-4.233169804563261
23910,-18.233549187618394
23911,-30.2339285706735
23912,-49.2343079537286
23913,-10.234687336783736
23914,-11.23506671983884
23915,-24.235446102893945
23916,-36.23582548594905
23917,-33.23620486900418
23918,-44.23658425205929
23919,-57.23696363511439
23920,-54.237343018169526
23921,-20.23772240122463
23922,18.320905296336804
23923,17.3205259132817
23924,-25.679853469773434
23925,-8.680232852828539
23926,5.319387764116357
23927,-24.680991618938776
23928,-25.68137100199388
23929,-7.681750385048986
23930,22.31787023189591
23931,33.31749084884078
23932,4.317111465785672
23933,-3.6832679172694327
23934,15.316352699675463
23935,18.31597331662033
23936,-1.684406066434775
23937,-3.6847854494898797
23938,5.314835167454987
23939,11.314455784399883
23940,13.314076401344778
23941,1.3136970182896732
23942,-3.68668236476546
23943,-24.687061747820565
23944,-29.68744113087567
23945,-24.687820513930774
23946,-12.688199896985907
23947,2.3114207199589885
23948,-28.688958663096116
23949,4.310661953848751
23950,12.310282570793646
23951,-29.69009681226146
23952,-51.69047619531656
23953,-34.72971505105767
23954,-41.73009443411277
23955,-41.730473817167876
23956,-38.73085320022301
23957,-26.731232583278114
23958,-20.73161196633322
23959,-21.731991349388323
23960,-32.73237073244346
23961,-32.73275011549856
23962,-21.733129498553666
23963,-4.7335088816087705
23964,-38.733888264663904
23965,-20.734267647719008
23966,-26.734647030774113
23967,-38.735026413829246
23968,-36.73540579688435
23969,-16.735785179939455
23970,-6.73616456299456
23971,-18.736543946049693
23972,-40.7369233291048
23973,-46.7373027121599
23974,-56.737682095215035
23975,-57.73806147827014
23976,-64.73844086132524
23977,-71.73882024438035
23978,-38.73919962743548
23979,-18.739579010490587
23980,-25.73995839354569
23981,-36.740337776600825
23982,-65.74071715965593
23983,-69.74109654271103
23984,-5.166260444899223
23985,51.833360172045644
23986,15.83298078899054
23987,-7.167398594064565
23988,16.83222202288033
23989,32.8318426398252
23990,12.831463256770093
23991,-15.168916126285012
23992,-1.1692955093401451
23993,18.83032510760475
23994,4.8299457245496455
23995,-35.17043365850546
23996,-28.170813041560592
23997,-7.171192424615697
23998,-39.1715718076708
23999,-21.171951190725906
24000,-15.17233057378104
24001,-33.172709956836144
24002,-26.17308933989125
24003,-19.17346872294638
24004,2.8261518939985137
24005,14.825772510943409
24006,19.825393127888304
24007,7.825013744833171
24008,9.824634361778067
24009,16.824254978722962
24010,2.8238755956678574
24011,15.823496212612724
24012,-4.17688317044238
24013,1.822737446502515
24014,51.70721423454195
24015,64.70683485148683
24016,26.706455468431727
24017,-11.293923914623392
24018,-29.29430329767851
24019,-39.294682680733615
24020,-59.295062063788734
24021,-26.29544144684384
24022,-6.2958208298989575
24023,-33.29620021295406
24024,-15.296579596009181
24025,10.703041020935714
24026,26.702661637880595
24027,6.702282254825491
24028,-27.298097128229628
24029,-0.29847651128474695
24030,28.70114410566015
24031,20.70076472260503
24032,4.700385339549925
24033,32.700005956494806
24034,28.6996265734397
24035,23.699247190384582
24036,20.698867807329464
24037,27.69848842427436
24038,-25.30189095878076
24039,-57.302270341835865
24040,-35.30264972489098
24041,-35.30302910794609
24042,-43.30340849100121
24043,-59.30378787405631
24044,-98.30416725711143
24045,-33.1889994629873
24046,-8.189378846042409
24047,-0.18975822909752083
24048,23.809862387847367
24049,9.809483004792256
24050,31.809103621737137
24051,36.808724238682025
24052,9.808344855626913
24053,-6.1920345274281985
24054,-10.19241391048331
24055,-2.192793293538422
24056,-1.1931726765935338
24057,-38.193552059648646
24058,-26.193931442703757
24059,8.805689174241124
24060,17.805309791186012
24061,32.8049304081309
24062,16.80455102507579
24063,-46.19582835797932
24064,-68.19620774103444
24065,-71.19658712408955
24066,-38.19696650714466
24067,-39.19734589019977
24068,-43.19772527325489
24069,-11.198104656309994
24070,28.801515960634887
24071,-4.198863422420224
24072,-22.199242805475336
24073,-44.19962218853045
24074,-70.20000157158556
24075,-15.291535452880272
24076,36.70808516406461
24077,23.7077057810095
24078,61.70732639795439
24079,63.70694701489928
24080,12.706567631844166
24081,37.706188248789054
24082,41.70580886573394
24083,53.705429482678824
24084,51.70505009962372
24085,48.7046707165686
24086,61.70429133351349
24087,29.703911950458377
24088,48.703532567403265
24089,68.70315318434815
24090,100.70277380129303
24091,86.70239441823793
24092,57.70201503518281
24093,15.701635652127703
24094,7.701256269072587
24095,2.7008768860174754
24096,-9.299502497037636
24097,-20.299881880092748
24098,-25.30026126314786
24099,-58.30064064620297
24100,-79.30102002925808
24101,-70.3013994123132
24102,-70.3017787953683
24103,-48.302158178423426
24104,-46.30253756147854
24105,-76.30291694453365
24106,-56.9787050889994
24107,-16.97908447205451
24108,6.020536144890379
24109,37.02015676183527
24110,96.01977737878015
24111,61.01939799572504
24112,47.01901861266993
24113,68.01863922961482
24114,71.0182598465597
24115,26.01788046350459
24116,15.01750108044948
24117,36.017121697394366
24118,15.016742314339254
24119,-18.983637068715858
24120,-42.98401645177097
24121,-28.98439583482608
24122,-25.984775217881197
24123,-6.985154600936308
24124,14.014466016008578
24125,1.0140866329534663
24126,-4.986292750101647
24127,3.013327866843241
24128,3.0129484837881275
24129,-18.987430899266982
24130,15.012189717677904
24131,30.01181033462279
24132,35.011430951567675
24133,29.011051568512563
24134,39.01067218545745
24135,37.01029280240234
24136,31.009913419347228
24137,99.16320611263583
24138,60.16282672958073
24139,46.16244734652561
24140,68.1620679634705
24141,71.16168858041539
24142,59.161309197360275
24143,33.16092981430516
24144,67.16055043125004
24145,43.16017104819494
24146,17.159791665139824
24147,32.159412282084716
24148,40.1590328990296
24149,43.158653515974486
24150,41.158274132919374
24151,21.157894749864262
24152,7.15751536680915
24153,2.1571359837540367
24154,6.156756600698925
24155,-11.843622782356187
24156,0.15599783458869965
24157,-5.844381548466412
24158,-10.844760931521526
24159,-13.845140314576637
24160,-9.845519697631751
24161,1.1541009193131373
24162,7.153721536258024
24163,22.153342153202914
24164,-1.8470372298521998
24165,-31.17538589594993
24166,-13.175765279005041
24167,-13.176144662060153
24168,-29.176524045115272
24169,-26.176903428170384
24170,2.8227171887745044
24171,-0.17766219428060737
24172,-0.17804157733571913
24173,-4.178420960390831
24174,3.8211996565540574
24175,16.820820273498946
24176,30.820440890443834
24177,53.820061507388715
24178,47.8196821243336
24179,42.81930274127849
24180,-18.18107664177662
24181,42.81854397516827
24182,25.818164592113156
24183,42.817785209058044
24184,59.81740582600293
24185,29.81702644294782
24186,20.816647059892702
24187,20.81626767683759
24188,-9.184111706217521
24189,12.815508910727367
24190,71.81512952767225
24191,75.81475014461714
24192,20.81437076156203
24193,22.81399137850692
24194,-7.186388004548192
24195,-6.186767387603311
24196,-37.37673356928073
24197,0.6228870476641504
24198,24.622507664609046
24199,53.62212828155393
24200,56.62174889849882
24201,-13.378630484556297
24202,-28.379009867611416
24203,-43.37938925066652
24204,-11.379768633721639
24205,-29.380148016776744
24206,-67.38052739983186
24207,-75.38090678288697
24208,-67.38128616594209
24209,-65.3816655489972
24210,-23.38204493205231
24211,3.6175756848925715
24212,23.617196301837467
24213,32.61681691878235
24214,-3.3835624642727566
24215,-9.383941847327876
24216,-7.38432123038298
24217,-5.384700613438099
24218,-18.385079996493204
24219,-8.385459379548323
24220,-21.38583876260344
24221,-18.386218145658546
24222,26.613402471286335
24223,38.61302308823123
24224,22.61264370517611
24225,-15.387735677878993
24226,-45.15181269495763
24227,-41.152192078012746
24228,-37.15257146106785
24229,-80.15295084412297
24230,-105.15333022717807
24231,-82.1537096102332
24232,-84.1540889932883
24233,-87.15446837634342
24234,-42.15484775939852
24235,-37.15522714245364
24236,-2.155606525508759
24237,12.844014091436136
24238,2.8436347083810176
24239,7.843255325325913
24240,52.842875942270794
24241,-14.15750344078431
24242,2.8421171761605706
24243,40.841737793105466
24244,2.841358410050347
24245,-43.15902097300477
24246,-27.159400356059876
24247,-27.159779739114995
24248,-35.1601591221701
24249,-43.16053850522522
24250,-44.16091788828032
24251,-43.16129727133544
24252,-21.161676654390547
24253,-32.162056037445666
24254,-11.162435420500785
24255,-4.162814803555889
24256,-23.16319418661101
24257,-42.36519510774244
24258,3.634425509202458
24259,11.634046126147325
24260,2.6336667430922205
24261,-37.366712639962884
24262,-62.36709202301802
24263,-36.36747140607312
24264,-8.367850789128227
24265,1.6317698278166688
24266,9.631390444761536
24267,-20.36898893829357
24268,-50.369368321348674
24269,3.6302522955962218
24270,29.62987291254109
24271,36.629493529485984
24272,35.62911414643088
24273,55.628734763375746
24274,72.62835538032064
24275,27.627975997265537
24276,18.627596614210432
24277,11.6272172311553
24278,-22.373162151899805
24279,-36.37354153495491
24280,-17.373920918010015
24281,-42.37430030106515
24282,-43.37467968412025
24283,-1.375059067175357
24284,43.62456154976951
24285,72.6241821667144
24286,74.6238027836593
24287,64.18243048122073
24288,6.182051098165601
24289,23.181671715110497
24290,60.18129233205539
24291,14.180912949000259
24292,27.180533565945154
24293,53.18015418289005
24294,24.179774799834945
24295,4.179395416779812
24296,-4.820983966275293
24297,-21.821363349330397
24298,26.17825726761447
24299,12.177877884559365
24300,-7.82250149849574
24301,-22.822880881550844
24302,-20.823260264605977
24303,-22.823639647661082
24304,9.175980969283813
24305,12.175601586228709
24306,6.1752222031735755
24307,-15.82515717988153
24308,-11.825536562936634
24309,-14.825915945991767
24310,-22.82629532904687
24311,-35.826674712101976
24312,-15.82705409515708
24313,-47.827433478212214
24314,-27.82781286126732
24315,-20.828192244322423
24316,-21.828571627377528
24317,-23.82895101043266
24318,-13.868189866173736
24319,-24.86856924922884
24320,-16.868948632283974
24321,-18.86932801533908
24322,5.130292601605817
24323,37.12991321855071
24324,12.129533835495579
24325,15.129154452440474
24326,18.12877506938537
24327,13.128395686330236
24328,30.128016303275132
24329,11.127636920220027
24330,-10.872742462835078
24331,10.12687815410979
24332,-1.8735012289453152
24333,-23.87388061200042
24334,-19.874259995055525
24335,-27.874639378110658
24336,-16.875018761165762
24337,-8.875398144220867
24338,-28.875777527276
24339,-47.876156910331105
24340,-20.87653629338621
24341,-41.876915676441314
24342,-48.87729505949645
24343,-38.87767444255155
24344,-44.878053825606656
24345,-53.87843320866176
24346,-44.878812591716894
24347,-42.879191974772
24348,-62.8795713578271
24349,4.69526473998468
24350,-9.305114643070425
24351,-25.30549402612553
24352,-10.305873409180663
24353,-19.306252792235767
24354,3.693367824709128
24355,44.69298844165402
24356,12.69260905859889
24357,0.6922296755437856
24358,12.691850292488681
24359,-3.3085290905664237
24360,-35.30890847362156
24361,-39.30928785667666
24362,-27.309667239731766
24363,-40.3100466227869
24364,-40.310426005842004
24365,-26.31080538889711
24366,-17.311184771952213
24367,-14.311564155007346
24368,-38.31194353806245
24369,-35.312322921117556
24370,-4.31270230417266
24371,-15.313081687227793
24372,-60.3134610702829
24373,-59.313840453338
24374,-82.31421983639314
24375,-25.31459921944824
24376,-30.314978602503345
24377,-65.31535798555845
24378,-87.31573736861358
24379,-53.43126058057413
24380,-30.431639963629237
24381,-10.432019346684356
24382,-19.432398729739475
24383,1.5672218872054202
24384,27.5668425041503
24385,16.566463121095197
24386,9.566083738040078
24387,6.565704354984973
24388,-1.4346750280701457
24389,24.564945588874735
24390,3.564566205819631
24391,-6.435813177235488
24392,2.5638074397094073
24393,-5.436571943345712
24394,6.563048673599184
24395,17.562669290544065
24396,54.56228990748896
24397,8.561910524433841
24398,-17.438468858621263
24399,-4.438848241676382
24400,-21.4392276247315
24401,-24.439607007786606
24402,-7.4399863908417245
24403,16.55963422610317
24404,28.559254843048052
24405,16.558875459992947
24406,16.55849607693783
24407,21.55811669388271
24408,25.557737310827605
24409,24.557357927772486
24410,47.672525721896626
24411,39.672146338841515
24412,42.671766955786396
24413,60.67138757273129
24414,70.67100818967617
24415,47.67062880662106
24416,18.67024942356595
24417,5.669870040510837
24418,25.669490657455725
24419,36.66911127440061
24420,41.6687318913455
24421,24.668352508290383
24422,-12.332026874764722
24423,-52.33240625781984
24424,-46.33278564087495
24425,-28.333165023930064
24426,-26.333544406985176
24427,-26.333923790040288
24428,-18.3343031730954
24429,-42.33468255615051
24430,-53.33506193920563
24431,-42.335441322260735
24432,-20.335820705315854
24433,16.663799911629035
24434,28.663420528573923
24435,24.66304114551881
24436,46.6626617624637
24437,37.66228237940859
24438,-44.338097003646524
24439,-67.33847638670164
24440,-24.43001026799635
24441,20.569610348948537
24442,13.569230965893425
24443,30.568851582838313
24444,21.5684721997832
24445,3.568092816728086
24446,-3.4322865663270257
24447,54.56733405061786
24448,-24.433045332437253
24449,-33.433424715492364
24450,-40.433804098547476
24451,-21.434183481602588
24452,-9.4345628646577
24453,-33.43494224771281
24454,-48.43532163076793
24455,-115.43570101382304
24456,-130.43608039687814
24457,-60.436459779933266
24458,-21.436839162988377
24459,14.56278145395651
24460,19.5624020709014
24461,26.562022687846287
24462,1.5616433047911755
24463,13.56126392173606
24464,6.5608845386809485
24465,25.560505155625837
24466,28.56012577257072
24467,31.55974638951561
24468,25.559367006460498
24469,-1.441012376594614
24470,-15.441391759649726
24471,-14.117179904115474
24472,-38.117559287170586
24473,-67.1179386702257
24474,-68.11831805328082
24475,-5.118697436335925
24476,16.880923180608963
24477,-4.11945620244615
24478,-13.119835585501262
24479,42.879785031443625
24480,13.879405648388513
24481,32.8790262653334
24482,17.87864688227829
24483,-9.121732500776824
24484,0.8778881161680623
24485,3.8775087331129505
24486,31.877129350057835
24487,40.87674996700272
24488,17.87637058394761
24489,-13.1240087991075
24490,-23.124388182162612
24491,-19.124767565217724
24492,-23.125146948272835
24493,-24.12552633132795
24494,-52.125905714383066
24495,-70.12628509743817
24496,-19.12666448049329
24497,4.872956136451599
24498,-2.127423246603513
24499,-22.127802629658625
24500,8.871817987286262
24501,-13.12856139576885
24502,-24.975268702480243
24503,9.024351914464647
24504,20.023972531409534
24505,20.023593148354422
24506,31.02321376529931
24507,-21.9771656177558
24508,-61.97754500081091
24509,-29.97792438386603
24510,22.02169623307886
24511,68.02131685002375
24512,88.02093746696863
24513,76.02055808391353
24514,37.02017870085841
